customer_id,nome_completo,data_nascimento,genero,estado,cidade,nivel_fidelidade,data_cadastro,opt_in_newsletter,dispositivo_principal,renda_estimada,total_pedidos_historico,ltv_acumulado,segmento_rfm
CLI-06494,Sra. Isabela Caldeira,1996-03-05,F,SE,São Cristóvão,Bronze,2022-08-14,True,Android,8921.14,6,993.61,Promissor
CLI-06495,Bianca Nogueira,1987-10-23,M,BA,Vitória da Conquista,Gold,2020-06-15,False,Android,17079.91,31,6957.16,Campeão
CLI-06496,Luna Jesus,2000-05-25,M,BA,Salvador,Bronze,2020-09-05,True,Android,24147.65,7,1621.54,Em Risco
CLI-06497,Davi Luiz da Paz,2001-08-03,M,MS,Campo Grande,Silver,2020-07-19,False,iOS,4225.56,15,10196.26,Promissor
CLI-06498,Dra. Hellena Barros,2006-07-28,F,MS,Grande Dourados,Bronze,2024-07-08,True,Android,19268.63,2,860.37,Em Risco
CLI-06499,Benjamin Gonçalves,1992-05-06,M,ES,Vila Velha,Bronze,2021-12-25,True,Android,10258.95,2,1570.55,Promissor
CLI-06500,João Lucas Vieira,2003-11-20,NB,AL,Rio Largo,Silver,2025-05-28,False,Desktop,20269.76,16,10431.66,Fiel
CLI-06501,Maria Luiza Caldeira,1993-01-26,F,PB,Patos,Bronze,2023-05-04,False,Android,22053.69,10,7898.86,Hibernando
CLI-06502,Ana Sophia Abreu,2000-10-18,M,RJ,Rio de Janeiro,Platinum,2023-09-27,False,Desktop,21427.77,38,8310.43,Campeão
CLI-06503,Enrico Moreira,1998-03-14,M,MT,Várzea Grande,Silver,2020-03-13,False,iOS,24812.22,9,3452.76,Em Risco
CLI-06504,Nicole Pinto,2004-11-18,M,PB,Campina Grande,Bronze,2023-03-10,True,iOS,2750.91,10,4100.43,Promissor
CLI-06505,Davi Luiz Vargas,1995-05-04,F,SC,Joinville,Bronze,2021-10-26,True,iOS,2737.32,4,1910.57,Hibernando
CLI-06506,Marcos Vinicius Ramos,2000-06-04,F,PA,Belém,Bronze,2022-12-01,True,Android,17403.34,5,1704.29,Hibernando
CLI-06507,Dr. Juan Siqueira,1992-04-01,F,RS,Canoas,Platinum,2023-07-12,True,Android,12991.71,74,34425.18,Campeão
CLI-06508,Sarah Albuquerque,1993-09-15,M,MG,Uberlândia,Bronze,2025-12-23,True,iOS,22219.35,4,1481.41,Em Risco
CLI-06509,Luigi Alves,1993-02-18,M,AM,Manaus,Bronze,2023-09-14,False,Android,4607.82,2,1634.9,Churn
CLI-06510,Letícia Lopes,1993-08-12,M,SE,Aracaju,Silver,2023-06-07,True,iOS,21230.72,7,5614.05,Fiel
CLI-06511,Bernardo Correia,2001-04-17,M,RJ,Rio de Janeiro,Silver,2022-03-15,False,Android,10153.47,19,11246.82,Em Risco
CLI-06512,Thiago Martins,1989-12-24,F,BA,Vitória da Conquista,Silver,2021-12-09,True,iOS,23971.28,14,9931.58,Em Risco
CLI-06513,Lívia Sousa,1994-11-24,F,AL,Palmeira dos Índios,Silver,2022-09-10,False,Desktop,17458.01,27,17134.17,Em Risco
CLI-06514,Maria Vitória da Rocha,1999-12-23,M,PB,Campina Grande,Bronze,2020-05-06,True,iOS,12901.1,8,5200.3,Em Risco
CLI-06515,Sr. Pedro Lucas Sales,1988-07-17,F,PE,Recife,Silver,2024-11-18,True,iOS,12473.5,8,5750.43,Em Risco
CLI-06516,Maria Júlia Duarte,1990-01-01,F,SE,Itabaiana,Bronze,2023-12-03,False,iOS,8875.09,3,2216.55,Em Risco
CLI-06517,Srta. Gabriela Teixeira,1985-02-24,F,CE,Juazeiro do Norte,Gold,2021-04-10,True,Android,19664.37,49,33974.89,Campeão
CLI-06518,Eduarda Cavalcante,1998-08-10,M,DF,Samambaia,Bronze,2024-07-15,True,Desktop,4548.18,2,1519.67,Churn
CLI-06519,Maysa Vargas,2000-01-26,M,RJ,Petrópolis,Bronze,2020-10-04,True,iOS,22780.83,2,552.87,Hibernando
CLI-06520,Sr. Luigi Macedo,1986-07-04,M,RS,Santa Maria,Bronze,2023-11-07,True,iOS,12508.85,3,2258.85,Hibernando
CLI-06521,Amanda das Neves,2002-06-09,M,SE,Nossa Senhora do Socorro,Bronze,2020-08-22,False,Desktop,12271.95,2,729.64,Em Risco
CLI-06522,Theodoro da Cunha,2001-11-05,F,ES,Cachoeiro de Itapemirim,Bronze,2021-11-28,True,Android,12566.19,2,612.83,Em Risco
CLI-06523,Ana Clara Sá,1985-07-14,F,AL,Maceió,Gold,2025-08-03,False,iOS,24894.18,35,15048.03,Fiel
CLI-06524,Maria Fernanda Rodrigues,1998-01-11,F,PI,Picos,Bronze,2025-08-05,True,iOS,16290.22,4,1700.82,Promissor
CLI-06525,Allana Freitas,1994-12-23,M,RN,São Gonçalo do Amarante,Silver,2023-03-07,True,Android,18187.72,15,3427.05,Em Risco
CLI-06526,José Miguel Moura,1995-09-04,M,GO,Luziânia,Bronze,2024-06-22,True,iOS,5243.01,3,2454.44,Em Risco
CLI-06527,Joaquim Araújo,1989-04-25,M,RN,Macaíba,Bronze,2022-06-03,True,Desktop,4286.3,4,1377.17,Churn
CLI-06528,Dra. Ayla Vasconcelos,1986-10-25,F,SE,Aracaju,Silver,2025-12-16,False,iOS,17390.28,30,19699.1,Em Risco
CLI-06529,Erick Viana,2001-04-17,F,PI,Floriano,Bronze,2023-07-09,False,iOS,21794.65,8,1544.58,Promissor
CLI-06530,Lorena Pacheco,2005-10-11,M,SC,Joinville,Silver,2025-07-09,True,Android,23550.07,9,1895.86,Promissor
CLI-06531,Maria Alice Farias,1991-12-19,F,RJ,Nova Iguaçu,Bronze,2025-08-05,True,Android,9137.31,8,3934.98,Hibernando
CLI-06532,Isabel Sá,2000-09-09,F,AC,Rio Branco,Bronze,2025-01-03,False,Android,20893.82,4,2840.94,Hibernando
CLI-06533,Luiz Miguel Santos,1997-07-02,NB,RS,Canoas,Silver,2021-08-11,True,Android,20645.19,24,20422.85,Em Risco
CLI-06534,João Lucas Farias,2002-01-25,M,CE,Maracanaú,Bronze,2022-04-02,True,Android,23725.94,9,5464.8,Promissor
CLI-06535,Lavínia Ferreira,1994-05-11,F,ES,Vila Velha,Silver,2025-11-20,False,iOS,5558.28,21,7140.44,Promissor
CLI-06536,Isadora Novais,1999-11-18,M,SC,Criciúma,Bronze,2020-06-28,False,Android,20495.04,10,2735.56,Promissor
CLI-06537,Mariah da Costa,1993-02-12,F,BA,Camaçari,Bronze,2023-05-18,True,iOS,22859.76,1,527.67,Em Risco
CLI-06538,Caio da Mota,1992-06-08,F,RR,Caracaraí,Silver,2023-02-26,True,Android,9213.73,6,1827.73,Em Risco
CLI-06539,Maria Clara Ribeiro,1986-01-26,M,SP,São Bernardo do Campo,Platinum,2022-04-08,True,iOS,15353.34,44,36365.33,Campeão
CLI-06540,Srta. Maria Liz Pastor,1994-10-15,F,BA,Itabuna,Silver,2023-06-22,True,Android,22684.68,7,3850.05,Promissor
CLI-06541,Clarice Cavalcanti,2001-06-16,M,SC,Chapecó,Gold,2025-01-27,True,Android,21512.57,47,12971.64,Fiel
CLI-06542,Maria Eduarda Andrade,1999-12-13,F,MG,Contagem,Bronze,2024-06-19,False,Android,9367.88,6,1976.15,Em Risco
CLI-06543,Miguel Montenegro,1993-01-28,F,RS,Porto Alegre,Bronze,2020-09-09,True,Android,10793.08,2,1532.85,Churn
CLI-06544,Dr. Benício das Neves,2006-12-19,Não informado,SP,Santos,Platinum,2023-12-27,True,Desktop,14100.06,50,17325.89,Fiel
CLI-06545,Diogo Ferreira,1988-03-14,F,MG,Montes Claros,Platinum,2021-05-06,False,Desktop,3195.27,83,55893.5,Campeão
CLI-06546,Maria Sophia Nascimento,1992-11-03,F,MS,Corumbá,Bronze,2024-10-06,False,Desktop,4064.79,10,1447.74,Churn
CLI-06547,Sra. Maria Julia Duarte,1995-12-02,M,RJ,Nova Iguaçu,Bronze,2021-01-27,False,iOS,18207.43,1,743.1,Churn
CLI-06548,Gabrielly Jesus,1995-09-02,M,CE,Fortaleza,Bronze,2024-10-10,False,Android,18839.09,6,4354.04,Promissor
CLI-06549,João Lucas Câmara,1985-05-03,F,SP,Osasco,Silver,2022-06-23,False,iOS,12281.53,7,3361.6,Fiel
CLI-06550,Sr. Kevin Fernandes,1985-02-20,M,MG,Belo Horizonte,Bronze,2020-09-27,True,iOS,7375.89,5,4645.56,Hibernando
CLI-06551,Calebe Pires,1987-11-15,F,CE,Juazeiro do Norte,Silver,2025-10-23,True,Desktop,23794.96,14,4048.86,Fiel
CLI-06552,Valentina Freitas,1990-06-27,F,AC,Rio Branco,Bronze,2020-11-28,True,Android,17136.04,3,2136.12,Promissor
CLI-06553,Leonardo da Costa,1988-04-22,F,PB,Santa Rita,Gold,2020-03-27,False,Desktop,11096.13,24,6483.7,Promissor
CLI-06554,Joaquim Pimenta,1987-12-07,F,BA,Vitória da Conquista,Bronze,2021-03-24,False,Android,5826.23,1,807.83,Em Risco
CLI-06555,Henrique Monteiro,2002-05-25,M,MS,Grande Dourados,Bronze,2024-09-23,False,Desktop,15521.39,2,1336.06,Em Risco
CLI-06556,Luiza Teixeira,1993-03-13,F,ES,Vila Velha,Silver,2022-09-09,False,iOS,4297.9,27,15071.48,Promissor
CLI-06557,Sr. João Gabriel da Conceição,2005-08-18,F,ES,Cachoeiro de Itapemirim,Bronze,2021-05-13,True,Android,17721.92,2,961.69,Hibernando
CLI-06558,Dra. Julia Rocha,1997-09-01,F,BA,Feira de Santana,Gold,2020-08-02,True,Desktop,20441.75,50,14035.14,Promissor
CLI-06559,Yuri Cardoso,1988-12-16,M,GO,Anápolis,Silver,2022-08-12,True,iOS,2806.69,7,3111.76,Promissor
CLI-06560,Dr. José Miguel Andrade,2005-05-25,F,DF,Ceilândia,Bronze,2022-08-14,True,iOS,11599.46,2,1528.01,Hibernando
CLI-06561,Dra. Helena Alves,1990-07-20,F,ES,Vila Velha,Silver,2023-11-03,True,Desktop,10793.07,20,14496.26,Fiel
CLI-06562,Isaque Caldeira,2005-06-27,F,PR,Ponta Grossa,Bronze,2023-01-04,True,Desktop,22922.07,7,4144.21,Churn
CLI-06563,Manuela Aparecida,1994-08-07,F,SP,Osasco,Bronze,2020-10-17,False,iOS,24050.7,8,3007.68,Em Risco
CLI-06564,Mathias Lima,1996-06-13,F,GO,Goiânia,Gold,2024-06-25,True,Android,21749.94,34,14188.84,Fiel
CLI-06565,Enzo da Conceição,2001-03-16,F,PR,Curitiba,Gold,2021-01-15,True,Android,6413.99,24,5071.43,Campeão
CLI-06566,Noah Mendes,1994-11-20,F,ES,Serra,Gold,2023-01-16,True,Android,9196.11,16,11109.15,Promissor
CLI-06567,Elisa Moreira,1992-02-11,M,ES,Vitória,Bronze,2022-04-18,True,Android,3414.82,4,785.32,Hibernando
CLI-06568,Maria Helena Pires,2000-10-14,F,PR,Londrina,Bronze,2022-05-26,False,iOS,18686.65,4,2651.88,Em Risco
CLI-06569,Dr. Yan Fogaça,1988-08-27,F,SP,Campinas,Platinum,2020-04-12,True,Android,8277.45,66,31820.12,Campeão
CLI-06570,Sabrina Sales,1986-01-10,M,ES,Vitória,Bronze,2025-11-08,True,iOS,24884.4,9,3613.79,Promissor
CLI-06571,Olivia Pereira,2004-02-15,F,RN,Natal,Gold,2024-09-07,False,iOS,13962.64,17,12715.44,Campeão
CLI-06572,Luara Moreira,1990-12-19,M,MS,Campo Grande,Bronze,2022-07-11,False,Desktop,21099.97,7,2021.86,Hibernando
CLI-06573,Kevin Pereira,2003-03-20,F,SC,Chapecó,Gold,2023-11-11,True,Desktop,4127.85,42,23913.46,Promissor
CLI-06574,Igor Peixoto,1993-07-19,F,AC,Sena Madureira,Bronze,2025-03-08,True,Android,9380.38,8,5058.34,Em Risco
CLI-06575,Olivia Ferreira,1985-05-18,F,RS,Caxias do Sul,Bronze,2024-01-15,True,Android,5940.34,3,1763.44,Hibernando
CLI-06576,Otávio Alves,1989-01-21,F,MS,Dourados,Silver,2022-12-26,False,iOS,6639.29,26,7398.46,Promissor
CLI-06577,Srta. Esther Pereira,1986-08-19,F,SE,São Cristóvão,Silver,2021-10-22,True,iOS,16758.31,30,14189.3,Em Risco
CLI-06578,Isis Pimenta,1985-01-28,F,ES,Cachoeiro de Itapemirim,Silver,2025-08-13,True,Android,16004.5,10,3782.37,Promissor
CLI-06579,Benicio da Rosa,1987-10-10,F,MG,Contagem,Bronze,2025-09-14,False,iOS,7068.59,8,3880.36,Hibernando
CLI-06580,Maya Mendonça,2002-03-26,F,RJ,Niterói,Platinum,2025-05-13,True,iOS,24173.19,79,15792.67,Campeão
CLI-06581,Ana Cecília Rezende,1986-11-04,F,MT,Várzea Grande,Gold,2022-06-23,True,Desktop,20229.95,18,7469.52,Campeão
CLI-06582,Luiza Lopes,1994-12-13,M,PE,Caruaru,Bronze,2022-05-10,False,iOS,10180.15,10,6272.08,Promissor
CLI-06583,Srta. Maria Clara da Cruz,2001-11-03,F,PR,Curitiba,Bronze,2022-02-05,True,iOS,21358.66,2,873.19,Churn
CLI-06584,Ana Sophia Dias,2002-01-27,F,CE,Caucaia,Bronze,2022-01-22,True,iOS,6601.79,9,1771.08,Churn
CLI-06585,Nicole Porto,1991-11-05,F,DF,Sobradinho,Bronze,2021-05-28,True,Android,3945.02,3,1566.5,Hibernando
CLI-06586,Esther Pires,1994-11-24,M,RJ,Rio de Janeiro,Silver,2022-01-20,True,Android,13112.54,25,12052.0,Em Risco
CLI-06587,Sabrina Farias,1995-08-06,F,PB,João Pessoa,Silver,2020-12-25,False,Desktop,19924.48,30,13985.35,Em Risco
CLI-06588,Anthony Andrade,1995-05-08,M,PB,Patos,Silver,2024-09-11,True,Android,5959.6,11,6680.93,Fiel
CLI-06589,Enzo Siqueira,1998-09-18,F,PI,Floriano,Bronze,2020-06-01,True,iOS,24715.26,9,4710.26,Em Risco
CLI-06590,Sr. Arthur Gabriel Rios,2002-03-18,F,AL,Palmeira dos Índios,Bronze,2020-11-15,True,Android,23492.75,3,1369.99,Promissor
CLI-06591,Pedro Lucas Rezende,2003-02-11,F,RN,Macaíba,Silver,2020-04-01,False,Android,14508.82,23,15716.64,Promissor
CLI-06592,Enzo Fogaça,2000-04-24,M,SP,São Paulo,Bronze,2023-04-26,False,iOS,19697.29,8,5849.87,Churn
CLI-06593,Benício Barbosa,1999-03-11,F,MA,São Luís,Bronze,2024-09-09,True,iOS,5704.78,10,4018.03,Hibernando
CLI-06594,Alice Abreu,1990-08-09,F,PB,João Pessoa,Silver,2025-12-20,True,Desktop,19978.68,30,9366.63,Em Risco
CLI-06595,José Pedro Ramos,2004-07-23,Não informado,RJ,Niterói,Bronze,2024-08-24,True,Android,6858.15,7,6062.06,Promissor
CLI-06596,Dr. Ravi Albuquerque,2005-01-15,M,RJ,Niterói,Bronze,2022-01-24,False,iOS,3413.4,6,4594.07,Hibernando
CLI-06597,Dra. Helena da Paz,2004-09-02,F,DF,Brasília,Gold,2023-09-03,False,Desktop,9416.6,25,21504.09,Campeão
CLI-06598,Anthony Caldeira,2005-10-06,F,SP,São Paulo,Silver,2023-06-02,True,Android,6965.32,6,1866.09,Fiel
CLI-06599,Maria Helena Rios,2006-02-07,M,AL,Palmeira dos Índios,Bronze,2022-11-04,False,iOS,20228.88,4,2723.53,Hibernando
CLI-06600,Antony Cassiano,1989-07-17,M,SP,Ribeirão Preto,Bronze,2024-12-07,True,iOS,11601.83,8,6120.73,Em Risco
CLI-06601,Mariah da Cunha,1989-04-11,F,BA,Camaçari,Bronze,2020-08-08,False,iOS,20577.4,6,3597.96,Hibernando
CLI-06602,Ana Clara da Luz,1991-02-24,F,SC,Chapecó,Silver,2021-02-02,True,Android,4415.15,22,8199.19,Fiel
CLI-06603,Natália da Paz,1999-08-15,F,PI,Floriano,Bronze,2022-09-05,False,iOS,20906.65,4,943.37,Promissor
CLI-06604,Eduardo Pacheco,1993-08-26,NB,MG,Juiz de Fora,Bronze,2022-04-14,True,Android,8965.77,10,5313.01,Promissor
CLI-06605,Benicio Siqueira,1993-02-11,F,PB,Campina Grande,Silver,2021-01-11,True,iOS,24785.44,11,7144.01,Promissor
CLI-06606,Evelyn Pastor,1994-07-28,F,PR,Cascavel,Silver,2024-07-17,True,iOS,14334.46,16,4065.79,Promissor
CLI-06607,Maria Clara Casa Grande,2005-09-07,M,RO,Ariquemes,Silver,2023-05-02,False,Android,21553.73,27,7181.52,Fiel
CLI-06608,Agatha da Cunha,1996-04-05,M,ES,Vila Velha,Silver,2022-05-11,True,Desktop,9721.71,19,7986.62,Em Risco
CLI-06609,Dr. Renan da Mota,2001-07-13,M,SP,Ribeirão Preto,Bronze,2023-04-26,True,Android,22812.36,8,4346.67,Promissor
CLI-06610,Sra. Maria Luiza Gonçalves,1991-03-01,F,RR,Mucajaí,Bronze,2024-11-05,True,Desktop,24881.29,4,2831.59,Promissor
CLI-06611,Dra. Aylla Castro,1990-04-28,F,PB,Patos,Bronze,2021-10-28,True,iOS,15155.46,1,544.12,Promissor
CLI-06612,Otto Moraes,1999-05-28,F,SE,Lagarto,Bronze,2022-08-13,True,Desktop,21949.96,10,4490.67,Em Risco
CLI-06613,Pedro Miguel Cardoso,1986-10-05,M,DF,Ceilândia,Bronze,2022-06-02,False,Android,3658.65,1,339.77,Promissor
CLI-06614,Srta. Luara Pires,1989-03-06,F,PI,Teresina,Silver,2023-11-02,True,Android,19648.69,6,3676.7,Promissor
CLI-06615,Luna da Costa,1997-11-09,F,TO,Gurupi,Bronze,2023-01-01,True,iOS,6524.78,2,1799.1,Em Risco
CLI-06616,Amanda Lopes,1992-01-19,F,DF,Samambaia,Gold,2024-04-14,True,iOS,2866.05,41,30242.52,Promissor
CLI-06617,Aurora da Conceição,1992-09-25,F,CE,Juazeiro do Norte,Bronze,2022-08-12,True,Android,4071.95,2,1306.74,Churn
CLI-06618,Dr. Marcelo Azevedo,1986-10-26,F,RO,Porto Velho,Bronze,2020-11-11,True,Android,9029.6,4,1791.06,Em Risco
CLI-06619,Sra. Sarah Cunha,1999-07-19,F,MT,Cuiabá,Bronze,2021-06-02,True,Android,14037.46,9,6207.95,Em Risco
CLI-06620,Dr. João Felipe Guerra,1992-08-20,M,RO,Ji-Paraná,Silver,2021-01-13,False,iOS,13692.69,11,6276.04,Promissor
CLI-06621,Dom Camargo,2006-11-25,F,ES,Serra,Silver,2024-11-10,True,iOS,22019.03,9,4666.46,Promissor
CLI-06622,Emilly Silva,2001-11-17,Não informado,GO,Luziânia,Gold,2023-01-11,True,Desktop,9947.79,23,10605.46,Fiel
CLI-06623,Sr. Benjamin Rios,2003-02-10,F,CE,Maracanaú,Gold,2021-06-26,True,Desktop,5962.14,36,11948.46,Fiel
CLI-06624,Otto Sousa,1992-04-28,M,MT,Rondonópolis,Silver,2025-09-16,True,Desktop,14965.65,17,6829.53,Promissor
CLI-06625,Luara Guerra,2002-04-19,F,SE,São Cristóvão,Bronze,2021-07-13,True,Android,23121.13,1,351.16,Hibernando
CLI-06626,Rafael Pimenta,1985-08-24,F,SP,Santos,Platinum,2020-07-05,True,Android,3457.65,88,46281.26,Fiel
CLI-06627,Rodrigo Ribeiro,2001-11-24,M,MS,Grande Dourados,Bronze,2022-03-25,False,Android,6132.45,10,7872.03,Churn
CLI-06628,Luiz Felipe Caldeira,1990-04-26,F,ES,Cachoeiro de Itapemirim,Silver,2024-01-11,True,Android,9525.72,6,3070.55,Em Risco
CLI-06629,Mathias Ribeiro,2006-09-24,M,SE,Nossa Senhora do Socorro,Bronze,2023-09-07,True,Android,21832.99,6,1421.63,Hibernando
CLI-06630,Clara Lopes,2001-09-12,M,PE,Petrolina,Silver,2023-09-12,True,Android,10307.56,12,7767.69,Em Risco
CLI-06631,Felipe Viana,1990-10-05,M,SE,Lagarto,Bronze,2023-11-15,False,Android,7878.65,9,2729.49,Promissor
CLI-06632,Davi Luiz Garcia,1993-03-26,F,CE,Juazeiro do Norte,Bronze,2022-10-25,False,iOS,22504.55,4,3764.63,Promissor
CLI-06633,Alexia Brito,1985-07-22,M,MA,Açailândia,Gold,2020-11-28,True,iOS,19905.64,27,6919.79,Fiel
CLI-06634,Isabella Farias,1998-03-11,F,MG,Contagem,Gold,2021-09-06,False,iOS,18817.05,55,44005.41,Promissor
CLI-06635,Thales Cunha,1987-10-07,M,PB,Campina Grande,Gold,2024-05-22,False,Android,18465.43,31,5859.7,Fiel
CLI-06636,Ana Carolina Costa,1995-07-13,M,SP,Santos,Platinum,2021-09-17,True,iOS,4521.17,70,55192.9,Campeão
CLI-06637,Maria Eduarda Barros,1999-07-15,F,DF,Brasília,Bronze,2025-08-26,False,iOS,14375.32,9,6112.41,Em Risco
CLI-06638,Dr. Guilherme Andrade,2004-01-04,F,ES,Vila Velha,Silver,2020-04-21,True,Android,11636.77,14,6969.21,Promissor
CLI-06639,Yan Montenegro,1989-04-21,F,MS,Corumbá,Gold,2025-06-21,True,Desktop,6361.14,29,16804.07,Fiel
CLI-06640,Maria Luiza da Conceição,1987-03-13,M,SP,Ribeirão Preto,Silver,2025-09-26,True,Android,18782.24,8,1900.66,Fiel
CLI-06641,Laura Leão,1995-08-21,F,MT,Várzea Grande,Silver,2022-05-10,True,iOS,4249.36,15,9871.73,Promissor
CLI-06642,Dr. Erick Brito,2002-08-28,F,SC,Chapecó,Silver,2024-07-28,True,Android,9239.33,27,10142.89,Fiel
CLI-06643,Dr. Enrico Duarte,1998-09-20,F,MG,Contagem,Bronze,2020-07-08,False,Desktop,21882.37,8,5422.24,Churn
CLI-06644,Pietro Viana,1999-10-08,F,CE,Juazeiro do Norte,Silver,2020-02-07,False,Android,4939.13,30,18796.09,Fiel
CLI-06645,Dr. Oliver Lima,2003-02-23,F,DF,Sobradinho,Silver,2024-12-11,True,iOS,8850.81,29,21736.14,Promissor
CLI-06646,Melissa Gonçalves,1989-02-17,F,MG,Montes Claros,Platinum,2023-06-10,False,Android,21552.85,117,80688.57,Fiel
CLI-06647,Eloá Camargo,2000-02-27,F,MS,Três Lagoas,Bronze,2021-01-21,True,iOS,19322.59,6,5541.23,Promissor
CLI-06648,Dr. Otto Pinto,1991-05-04,F,BA,Salvador,Bronze,2021-04-24,False,Desktop,13417.78,2,807.37,Hibernando
CLI-06649,Léo Monteiro,1994-07-16,F,MA,Caxias,Silver,2021-12-17,True,Desktop,10948.05,24,8613.71,Fiel
CLI-06650,Srta. Emilly Barbosa,1999-02-22,F,RJ,Duque de Caxias,Gold,2021-03-28,False,Desktop,11079.13,50,9690.71,Campeão
CLI-06651,Alexandre Almeida,2004-09-26,F,RJ,Duque de Caxias,Gold,2024-06-11,False,iOS,7582.81,27,19010.87,Fiel
CLI-06652,Thiago da Rocha,2001-10-07,F,PR,Londrina,Gold,2022-09-09,False,Android,23629.58,55,18319.2,Campeão
CLI-06653,Stella Vasconcelos,1985-02-20,M,AM,Manaus,Silver,2020-10-07,True,Android,17395.68,22,10537.03,Em Risco
CLI-06654,Alana Nascimento,1989-01-22,M,SC,Joinville,Bronze,2023-12-22,True,iOS,2657.75,4,2924.39,Churn
CLI-06655,Raquel Correia,1996-01-04,M,PB,Santa Rita,Gold,2022-06-07,False,Desktop,3659.27,18,10575.86,Promissor
CLI-06656,Otávio Pimenta,1999-08-08,M,RO,Porto Velho,Bronze,2023-11-22,False,iOS,20661.07,7,2808.07,Churn
CLI-06657,Isaque Lopes,1985-11-07,M,PR,Londrina,Bronze,2023-10-20,True,Desktop,16923.71,10,3915.72,Hibernando
CLI-06658,Théo Sousa,1990-11-01,F,RO,Porto Velho,Silver,2021-09-28,False,Android,4301.44,6,1403.49,Em Risco
CLI-06659,Thales Rodrigues,1989-08-19,NB,AL,Arapiraca,Bronze,2025-11-08,True,Android,13038.61,1,783.65,Churn
CLI-06660,Dr. Mathias Andrade,1992-11-02,F,RS,Porto Alegre,Platinum,2024-06-17,False,Android,12083.24,120,73255.47,Campeão
CLI-06661,Sophie Garcia,2003-10-26,M,SC,Florianópolis,Silver,2025-01-15,False,Android,18996.37,10,7250.41,Em Risco
CLI-06662,Ravi Lucca Gonçalves,1995-10-10,F,GO,Anápolis,Gold,2023-04-02,True,Desktop,21681.56,48,40113.48,Fiel
CLI-06663,Ísis Guerra,2004-10-20,F,AL,Maceió,Gold,2025-03-11,True,iOS,21233.97,37,13835.12,Promissor
CLI-06664,Sarah Albuquerque,1989-03-23,M,ES,Serra,Gold,2025-04-10,False,Android,12809.83,16,4644.39,Fiel
CLI-06665,Luana Lopes,2003-06-08,F,PE,Olinda,Bronze,2021-05-25,False,iOS,4136.08,7,3305.17,Promissor
CLI-06666,Cecília Guerra,2003-12-14,M,MG,Juiz de Fora,Bronze,2022-05-02,False,iOS,16367.14,4,1782.03,Promissor
CLI-06667,Ísis Farias,1991-02-03,M,PA,Ananindeua,Bronze,2025-12-08,False,iOS,10501.24,1,727.75,Hibernando
CLI-06668,Maria Luiza Peixoto,2003-03-05,F,SP,São Paulo,Gold,2022-12-14,False,Android,24553.39,41,21906.83,Promissor
CLI-06669,Yasmin Rodrigues,2002-01-13,M,AL,União dos Palmares,Bronze,2022-11-25,False,Android,11123.75,1,437.58,Em Risco
CLI-06670,Esther Gomes,1994-11-19,M,MS,Três Lagoas,Silver,2022-10-28,True,iOS,21047.78,20,12419.54,Fiel
CLI-06671,Vitória Pinto,1998-03-21,F,SP,São Paulo,Bronze,2023-08-05,True,Desktop,24495.58,1,436.82,Churn
CLI-06672,Allana Garcia,1998-07-03,F,GO,Goiânia,Bronze,2021-09-26,False,iOS,3111.53,2,1525.93,Hibernando
CLI-06673,Léo Rodrigues,2005-06-18,F,MA,Imperatriz,Silver,2025-08-25,True,Desktop,12068.35,23,4997.61,Em Risco
CLI-06674,Isabelly Mendonça,2004-11-18,F,DF,Sobradinho,Gold,2024-01-12,False,Desktop,22244.58,56,13728.24,Campeão
CLI-06675,Davi Lucas Mendonça,2003-02-11,F,AP,Santana,Bronze,2021-05-21,False,iOS,9904.12,7,1447.29,Promissor
CLI-06676,Maysa Moraes,1998-03-07,F,PE,Caruaru,Bronze,2021-07-04,False,iOS,9366.42,1,178.13,Em Risco
CLI-06677,Isis da Cruz,1988-01-24,M,PR,Maringá,Bronze,2020-11-28,False,Android,7153.45,2,368.52,Em Risco
CLI-06678,Letícia Jesus,1997-11-22,F,MG,Montes Claros,Gold,2020-08-05,True,Android,17196.35,60,36470.1,Promissor
CLI-06679,Sophie Aparecida,1987-03-06,F,RJ,Duque de Caxias,Platinum,2020-08-02,True,iOS,12989.54,87,31954.92,Fiel
CLI-06680,Sophia Borges,1997-08-12,F,SC,Chapecó,Bronze,2023-07-08,True,Android,20558.76,8,3482.14,Promissor
CLI-06681,Sr. Mathias Souza,1993-01-03,NB,MA,Caxias,Bronze,2024-10-03,False,iOS,11854.5,6,3967.16,Em Risco
CLI-06682,João Miguel da Luz,1988-06-27,F,DF,Sobradinho,Silver,2022-06-26,False,Android,6187.43,11,3411.75,Fiel
CLI-06683,Lavínia Jesus,2004-09-23,F,CE,Maracanaú,Gold,2024-10-19,False,Android,20227.81,41,17519.77,Fiel
CLI-06684,Ana Aparecida,1991-05-09,F,CE,Maracanaú,Silver,2024-07-26,True,Android,14215.7,10,7859.68,Promissor
CLI-06685,Sophie Lopes,1988-01-19,F,AL,Palmeira dos Índios,Bronze,2020-04-10,True,iOS,5951.41,4,2773.05,Promissor
CLI-06686,Ravi Lucca Fonseca,1989-02-24,M,GO,Anápolis,Silver,2025-07-09,True,iOS,15733.01,29,8990.24,Fiel
CLI-06687,Diogo da Rosa,1999-03-18,M,DF,Samambaia,Bronze,2020-10-20,False,Android,2978.48,6,2682.35,Em Risco
CLI-06688,Srta. Maria Luísa Rodrigues,1986-05-17,F,PE,Petrolina,Gold,2022-08-14,True,iOS,21741.91,52,32095.48,Promissor
